,Date,Year,Month,Day,Low,High,Open,Close,Change,Volume
2558,2008-03-06,2008,Mar,06,0.6246692274861287,0.624842105263158,0.6227706871777534,0.632233502538071,0.4732441471571906,0.22299567930868938
2557,2008-03-07,2008,Mar,07,0.6338881775501493,0.6335157894736843,0.6313921054855887,0.6302876480541454,0.42433110367892973,0.216329997414971
2556,2008-03-10,2008,Mar,10,0.6325224071702944,0.6374736842105263,0.6280956808384752,0.6453468697123518,0.5062709030100334,0.19411721260016984
2555,2008-03-11,2008,Mar,11,0.6504481434058897,0.6490105263157894,0.6442397092384413,0.6545685279187816,0.47742474916387956,0.19313859448280954
2554,2008-03-12,2008,Mar,12,0.6564233888177549,0.6543157894736842,0.6545516017242837,0.663197969543147,0.4740802675585284,0.14939621108608145
2553,2008-03-13,2008,Mar,13,0.6697396500213401,0.666357894736842,0.6619896881075142,0.6739424703891709,0.483695652173913,0.13213191033642305
2552,2008-03-14,2008,Mar,14,0.6755441741357233,0.6675368421052631,0.6647789705012256,0.6740270727580371,0.43394648829431437,0.05221758558292403
2551,2008-03-17,2008,Mar,17,0.6180110968843362,0.6671157894736842,0.6593694531316034,0.6249576988155667,0.20819397993311034,0.3054211750803205
2550,2008-03-18,2008,Mar,18,0.6367904396073409,0.652042105263158,0.6281802045473756,0.6571912013536378,0.5898829431438126,0.2438974851360833
2549,2008-03-19,2008,Mar,19,0.6236448997012376,0.6429473684210526,0.6503254162792664,0.6162436548223349,0.24163879598662205,0.2661656634292256
2548,2008-03-20,2008,Mar,20,0.6052069995731967,0.6068210526315789,0.6092468937536979,0.6133671742808797,0.419314381270903,0.2205399017688984
2547,2008-03-24,2008,Mar,24,0.6130601792573622,0.6107789473684211,0.6065421350688869,0.6089678510998308,0.41178929765886285,0.08369954577347759
2546,2008-03-25,2008,Mar,25,0.6111822449850618,0.6092631578947368,0.5999492857746598,0.615228426395939,0.46446488294314375,0.19382178071568373
2545,2008-03-26,2008,Mar,26,0.6286811779769526,0.6352000000000001,0.6162623615924268,0.6439086294416242,0.5744147157190636,0.2456885409357805
2544,2008-03-27,2008,Mar,27,0.65138711054204,0.647157894736842,0.6443242329473418,0.6524534686971234,0.4740802675585284,0.22081686916060414
2543,2008-03-28,2008,Mar,28,0.6483141271873665,0.6456421052631579,0.645845659707548,0.642047377326565,0.3846153846153846,0.16542339081945417
2542,2008-03-31,2008,Mar,31,0.6149381135296628,0.6447999999999999,0.6370551939819119,0.6126903553299491,0.2938963210702341,0.2441005945566675
2541,2008-04-01,2008,Apr,01,0.6136577037985487,0.612378947368421,0.6128814132364129,0.6115905245346869,0.42809364548494977,0.2127848148011374
2540,2008-04-02,2008,Apr,02,0.6145966709346989,0.6335157894736843,0.6121206998563097,0.6418781725888324,0.5827759197324414,0.22092765611728646
2539,2008-04-03,2008,Apr,03,0.6394366197183098,0.6378947368421053,0.64145042684473,0.631472081218274,0.3837792642140468,0.19529894013811439
2538,2008-04-04,2008,Apr,04,0.645326504481434,0.642778947368421,0.6327444848279943,0.6516074450084602,0.5305183946488294,0.16077033863879756
2537,2008-04-07,2008,Apr,07,0.6615450277422107,0.6631578947368421,0.6482123235567577,0.6705583756345177,0.5229933110367893,0.21980132205768307
2536,2008-04-08,2008,Apr,08,0.6711054204011949,0.6655157894736842,0.6663849209703322,0.6637901861252115,0.4021739130434782,0.20670999667639128
2535,2008-04-09,2008,Apr,09,0.6713615023474178,0.68,0.6661313498436311,0.6818104906937393,0.5171404682274248,0.20421729015103954
2534,2008-04-10,2008,Apr,10,0.680836534357661,0.6840421052631579,0.6808384751922915,0.6795262267343485,0.423076923076923,0.16677129879242214
2533,2008-04-11,2008,Apr,11,0.6879214682031582,0.677221052631579,0.6752599104048685,0.6841793570219965,0.45484949832775917,0.14893459876657186
2532,2008-04-14,2008,Apr,14,0.6913358941527955,0.6842947368421053,0.6784718113430818,0.6934010152284263,0.47533444816053505,0.12788507699693488
2531,2008-04-15,2008,Apr,15,0.7049082373026034,0.7017263157894736,0.6927563181472404,0.7058375634517766,0.48954849498327757,0.022378965249824585
2530,2008-04-16,2008,Apr,16,0.7089201877934271,0.7080421052631579,0.7044205899754882,0.7172588832487309,0.4841137123745819,0.20510358580449795
2529,2008-04-17,2008,Apr,17,0.722492530943235,0.7126736842105262,0.7170991463105401,0.7153130287648054,0.4251672240802675,0.1828169430185753
2528,2008-04-18,2008,Apr,18,0.7129321382842508,0.7197473684210526,0.714394387625729,0.7279187817258882,0.48913043478260865,0.19114442926252814
2527,2008-04-21,2008,Apr,21,0.733504054630815,0.7251368421052632,0.7257205646183754,0.7322335025380711,0.4523411371237458,0.18270615606189297
2526,2008-04-22,2008,Apr,22,0.7412718736662397,0.7410526315789474,0.7299467500633927,0.7450930626057529,0.48913043478260865,0.19336016839617415
2525,2008-04-23,2008,Apr,23,0.7467349551856592,0.7400421052631578,0.7430479249429466,0.7494077834179356,0.45192307692307687,0.19312012999002917
2524,2008-04-24,2008,Apr,24,0.7295774647887322,0.7420631578947369,0.7443157805764516,0.731472081218274,0.3574414715719063,0.294268621440969
2523,2008-04-25,2008,Apr,25,0.7288945795988048,0.7478736842105264,0.7252979460738738,0.7483925549915397,0.5066889632107023,0.2747147235865431
2522,2008-04-28,2008,Apr,28,0.7594536918480579,0.7474526315789474,0.7550502916067957,0.7517766497461927,0.4477424749163879,0.18826396838878834
2521,2008-04-29,2008,Apr,29,0.7333333333333333,0.7409684210526315,0.7501479164905756,0.7237732656514382,0.3147993311036789,0.26396838878836
2520,2008-04-30,2008,Apr,30,0.7176269739650021,0.7234526315789473,0.7227622348068633,0.7062605752961082,0.3574414715719063,0.26265740980095276
2519,2008-05-01,2008,May,01,0.6941527955612462,0.7072842105263157,0.716338432930437,0.698984771573604,0.4013377926421404,0.2318217068577126
2518,2008-05-02,2008,May,02,0.7059325650874945,0.7246315789473684,0.6962217902121546,0.7333333333333333,0.5869565217391304,0.20604527493629748
2517,2008-05-05,2008,May,05,0.7435766111822448,0.7564631578947368,0.7315527005324994,0.7623519458544837,0.5585284280936454,0.11708334872041064
2516,2008-05-06,2008,May,06,0.7732821169440885,0.776757894736842,0.7618967120277238,0.7819796954314719,0.515886287625418,0.20517744377561947
2515,2008-05-07,2008,May,07,0.7873666239863423,0.7918315789473683,0.7789705012255937,0.7989847715736038,0.5033444816053512,0.22077994017504338
2514,2008-05-08,2008,May,08,0.8005975245411864,0.8015157894736843,0.7979038120192715,0.8033840947546531,0.451505016722408,0.2529820155840319
2513,2008-05-09,2008,May,09,0.8211694408877507,0.8181052631578948,0.8072859437072099,0.825042301184433,0.5204849498327759,0.253997562686953
2512,2008-05-12,2008,May,12,0.8140845070422534,0.8158315789473684,0.8252894937029837,0.8039763113367173,0.35033444816053505,0.1882085749104472
2511,2008-05-13,2008,May,13,0.8096457533077249,0.8104421052631577,0.8017919026286874,0.8140439932318104,0.4740802675585284,0.17448945677462238
2510,2008-05-14,2008,May,14,0.8053777208706786,0.8045473684210528,0.810244273518722,0.7950930626057529,0.3582775919732441,0.15238745891650354
2509,2008-05-15,2008,May,15,0.7938540332906528,0.8029473684210525,0.778547882681092,0.7899323181049067,0.41262541806020064,0.02123416669744082
2508,2008-05-16,2008,May,16,0.8161331626120357,0.8218105263157894,0.8034823768066942,0.8215736040609136,0.5622909698996655,0.22919974888289815
2507,2008-05-19,2008,May,19,0.8236448997012377,0.8189473684210525,0.8223311638914715,0.8221658206429778,0.4360367892976588,0.181986040843458
2506,2008-05-20,2008,May,20,0.8314127187366623,0.836378947368421,0.8216549742202689,0.8456852791878171,0.5263377926421404,0.22609771409579377
2505,2008-05-21,2008,May,21,0.8595817328211693,0.8835368421052631,0.8436311385343588,0.8868020304568525,0.592391304347826,0.2586136858820488
2504,2008-05-22,2008,May,22,0.8783610755441741,0.8959157894736841,0.8932465556588621,0.8682741116751267,0.36454849498327757,0.2814911924369437
2503,2008-05-23,2008,May,23,0.8789586000853605,0.8841263157894738,0.8665370636463526,0.8772419627749575,0.46739130434782605,0.17544961039920232
2502,2008-05-26,2008,May,26,0.8890311566367902,0.8792421052631579,0.8727918181049784,0.8840101522842638,0.45903010033444813,0.014937774659330107
2501,2008-05-27,2008,May,27,0.8598378147673921,0.8813473684210525,0.8873298960358381,0.8496615905245346,0.3051839464882943,0.20802097566379849
2500,2008-05-28,2008,May,28,0.8445582586427657,0.8634947368421052,0.8469275631814724,0.8718274111675126,0.5188127090301002,0.26129103733520437
2499,2008-05-29,2008,May,29,0.8449850618864702,0.8766315789473683,0.875327529371989,0.837648054145516,0.3043478260869565,0.24958454891244133
2498,2008-05-30,2008,May,30,0.8356807511737089,0.8442105263157894,0.8368692418223312,0.8451776649746192,0.46279264214046817,0.2166623582850179
2497,2008-06-02,2008,Jun,02,0.8409731113956466,0.8463157894736842,0.8387287634181387,0.8472081218274112,0.4414715719063545,0.22932900033236087
2496,2008-06-03,2008,Jun,03,0.8286811779769526,0.8365473684210526,0.8443073282055616,0.818104906937394,0.3210702341137123,0.21572066915321833
2495,2008-06-04,2008,Jun,04,0.8075117370892019,0.8096842105263159,0.8130335559124334,0.7971235194585446,0.35033444816053505,0.19987813434764945
2494,2008-06-05,2008,Jun,05,0.8042680324370463,0.8349473684210528,0.7924942946496493,0.8431472081218274,0.6199832775919731,0.18638059012518923
2493,2008-06-06,2008,Jun,06,0.8547161758429364,0.9210105263157896,0.841940664356352,0.9290186125211504,0.7663043478260869,0.2449684257173455
2492,2008-06-09,2008,Jun,09,0.8920187793427229,0.9158736842105263,0.9235060434451864,0.8970389170896784,0.31856187290969895,0.17513571402193578
2491,2008-06-10,2008,Jun,10,0.8826291079812206,0.9178105263157895,0.9000084523708901,0.8725888324873097,0.34322742474916385,0.20770707928653198
2490,2008-06-11,2008,Jun,11,0.8924455825864276,0.9141052631578949,0.8770180035499958,0.9064297800338408,0.5610367892976589,0.18560508142841314
2489,2008-06-12,2008,Jun,12,0.8898847631241996,0.9098947368421054,0.9044882089426084,0.9154822335025379,0.46655518394648826,0.11593855016802687
2488,2008-06-13,2008,Jun,13,0.9047375160051215,0.9049263157894737,0.9143774828839489,0.8999153976311336,0.37709030100334445,0.015362457993278924
2487,2008-06-16,2008,Jun,16,0.9024327784891163,0.9311157894736842,0.9027132110557011,0.9038071065989848,0.4477424749163879,0.20863030392555115
2486,2008-06-17,2008,Jun,17,0.89543320529236,0.8970947368421053,0.8981489307750824,0.8954314720812182,0.403010033444816,0.18927951549170943
2485,2008-06-18,2008,Jun,18,0.8966282543747329,0.9082105263157895,0.887583467162539,0.9184433164128594,0.5183946488294314,0.1761512611248569
2484,2008-06-19,2008,Jun,19,0.8931284677763548,0.9149473684210526,0.9148001014284507,0.8808798646362097,0.29765886287625415,0.24038923150781047
2483,2008-06-20,2008,Jun,20,0.8909944515578315,0.9098947368421054,0.8791310962725044,0.9050761421319797,0.5242474916387959,0.17938254736142398
2482,2008-06-23,2008,Jun,23,0.9095177123346138,0.9144421052631578,0.9007691657509932,0.913959390862944,0.46613712374581934,0.1844233538904686
2481,2008-06-24,2008,Jun,24,0.9249679897567221,0.9179789473684209,0.9161524807708562,0.9186125211505922,0.4502508361204013,0.1774807046050445
2480,2008-06-25,2008,Jun,25,0.89543320529236,0.9134315789473685,0.9213929507226778,0.9005922165820643,0.3683110367892976,0.20949813508622916
2479,2008-06-26,2008,Jun,26,0.9084080239009816,0.941557894736842,0.8981489307750824,0.9471235194585448,0.6045150501672241,0.22146312640791754
2478,2008-06-27,2008,Jun,27,0.9551002987622704,0.9618526315789474,0.9399881666807538,0.9511844331641284,0.4477424749163879,0.2133202850917685
2477,2008-06-30,2008,Jun,30,0.9597951344430214,0.9697684210526315,0.9576536218409263,0.9471235194585448,0.419314381270903,0.20131836478451937
2476,2008-07-01,2008,Jul,01,0.9646606914212549,0.9647157894736843,0.950469106584397,0.9542301184433162,0.4586120401337792,0.15572953210975293
2475,2008-07-02,2008,Jul,02,0.9671361502347416,0.9785263157894736,0.9611190939058406,0.9846023688663281,0.540133779264214,0.17788692344621293
2474,2008-07-03,2008,Jul,03,0.9994024754588134,0.993178947368421,0.9869833488293466,1.0,0.4862040133779264,0.14175191107500276
2473,2008-07-04,2008,Jul,04,0.9999999999999999,0.9925894736842106,1.0,0.9859560067681892,0.38586956521739124,0.05989881457956349
2472,2008-07-07,2008,Jul,07,0.9665386256935552,0.9777684210526317,0.9839404953089342,0.9643824027072756,0.3595317725752508,0.18050888142102736
2471,2008-07-08,2008,Jul,08,0.9253094323516858,0.9617684210526317,0.9624714732482463,0.918358714043993,0.2734113712374582,0.22246020901805827
2470,2008-07-09,2008,Jul,09,0.928723858301323,0.9276631578947369,0.9131096272504439,0.919627749576988,0.43812709030100333,0.17664980242992726
2469,2008-07-10,2008,Jul,10,0.931113956466069,0.9571368421052632,0.919702476544671,0.9657360406091369,0.600334448160535,0.16806381328704897
2468,2008-07-11,2008,Jul,11,0.9775501493811353,0.9999999999999999,0.9648381370974558,0.9865482233502538,0.5058528428093645,0.2091288452306215
2467,2008-07-14,2008,Jul,14,0.9829278702518137,0.982736842105263,0.9836869241822331,0.9817258883248727,0.4172240802675585,0.12048081539200117
2466,2008-07-15,2008,Jul,15,0.9206999573196756,0.9835789473684212,0.9792916913194151,0.9379864636209811,0.2834448160535117,0.13270430961261495
2465,2008-07-16,2008,Jul,16,0.8997012377294066,0.9306105263157894,0.9362691234891386,0.9163282571912013,0.35618729096989965,0.033273015990250746
2464,2008-07-17,2008,Jul,17,0.8845924029022619,0.9187368421052632,0.9155608148085538,0.873011844331641,0.2763377926421404,0.22678090032866793
2463,2008-07-18,2008,Jul,18,0.8754588134869824,0.8837052631578947,0.8756656242075903,0.8655668358714041,0.4055183946488294,0.19666531260386277
2462,2008-07-21,2008,Jul,21,0.8799829278702517,0.8826947368421053,0.8710168202180711,0.8860406091370558,0.5112876254180602,0.15713283356106206
2461,2008-07-22,2008,Jul,22,0.8578745198463505,0.8842105263157894,0.8849632321866284,0.8601522842639593,0.3369565217391304,0.20665460319805015
2460,2008-07-23,2008,Jul,23,0.8323516858728125,0.8484210526315789,0.8571549319584143,0.8241116751269035,0.29598662207357856,0.21557295321097528
2459,2008-07-24,2008,Jul,24,0.827998292787025,0.8294736842105263,0.8219085453469698,0.8338409475465312,0.4719899665551839,0.20464197348498836
2458,2008-07-25,2008,Jul,25,0.8219376867264191,0.831663157894737,0.833150198630716,0.8175972927241961,0.3699832775919732,0.1695040437239189
2457,2008-07-28,2008,Jul,28,0.8275714895433203,0.8230736842105263,0.8148930775082411,0.8287648054145516,0.4778428093645485,0.17112891908859265
2456,2008-07-29,2008,Jul,29,0.8005121638924454,0.8256,0.8294311554391006,0.8022842639593908,0.32943143812709025,0.21538830828317146
2455,2008-07-30,2008,Jul,30,0.8051216389244557,0.8325052631578947,0.7995942861972783,0.8394247038917089,0.5831939799331103,0.2165331068355552
2454,2008-07-31,2008,Jul,31,0.8179257362355953,0.8317473684210527,0.8360240047333277,0.8130287648054144,0.33110367892976583,0.19094131984194393
2453,2008-08-01,2008,Aug,01,0.8095603926589842,0.8352842105263157,0.8066097540360072,0.814720812182741,0.4402173913043478,0.18702684737250266
2452,2008-08-04,2008,Aug,04,0.7827571489543318,0.8130526315789474,0.8225002113092722,0.7851099830795261,0.3156354515050167,0.19060895897189703
2451,2008-08-05,2008,Aug,05,0.766623986342296,0.7688421052631579,0.7776181218831882,0.7598984771573604,0.33026755852842804,0.19856715536024225
2450,2008-08-06,2008,Aug,06,0.7554417413572342,0.7580631578947369,0.7521764855041839,0.7539763113367173,0.40886287625418055,0.1992688060858968
2449,2008-08-07,2008,Aug,07,0.7609901835253947,0.7663157894736842,0.7540360070999916,0.7612521150592215,0.46446488294314375,0.20827947856272386
2448,2008-08-08,2008,Aug,08,0.7315407597097736,0.7524210526315789,0.7591074296340123,0.7229272419627748,0.27299331103678925,0.16355847704863546
2447,2008-08-11,2008,Aug,11,0.7167733674775927,0.7290105263157894,0.7257205646183754,0.7173434856175972,0.4092809364548495,0.151685808190849
2446,2008-08-12,2008,Aug,12,0.7116517285531369,0.7205052631578948,0.7175217648550418,0.7044839255499153,0.37709030100334445,0.14256434875733962
2445,2008-08-13,2008,Aug,13,0.7162612035851472,0.7257263157894738,0.7062801115712958,0.7241116751269034,0.5209030100334447,0.11935448133239779
2444,2008-08-14,2008,Aug,14,0.7236875800256081,0.7253894736842106,0.7304538923167948,0.7170896785109983,0.403010033444816,0.035377968167214446
2443,2008-08-15,2008,Aug,15,0.710285958173282,0.7098947368421052,0.7166765277660384,0.7163282571912012,0.4301839464882943,0.16161970530669523
2442,2008-08-18,2008,Aug,18,0.7148954332052921,0.7191578947368421,0.7126193897388218,0.7111675126903552,0.41095317725752506,0.1593116437091473
2441,2008-08-19,2008,Aug,19,0.7136150234741783,0.7295157894736842,0.7095765362184092,0.7222504230118443,0.4824414715719063,0.18460799881827245
2440,2008-08-20,2008,Aug,20,0.7213828425096029,0.7312842105263159,0.7257205646183754,0.7316412859560066,0.4744983277591973,0.20030281768159827
2439,2008-08-21,2008,Aug,21,0.7464788732394365,0.7762526315789474,0.7333276984194067,0.780710659898477,0.6454849498327759,0.23902285904206208
2438,2008-08-22,2008,Aug,22,0.7364916773367476,0.7760842105263158,0.7790550249344942,0.7279187817258882,0.21655518394648823,0.18942723143395251
2437,2008-08-25,2008,Aug,25,0.7332479726845923,0.7313684210526316,0.718536049361846,0.7288494077834179,0.4377090301003344,0.0980833856493962
2436,2008-08-26,2008,Aug,26,0.7217242851045668,0.7391157894736842,0.7307919871523962,0.7339255499153975,0.45568561872909696,0.2562502308061597
2435,2008-08-27,2008,Aug,27,0.744515578318395,0.7452631578947368,0.7296931789366917,0.7473773265651437,0.491638795986622,0.1837955611359356
2434,2008-08-28,2008,Aug,28,0.7316261203585146,0.7537684210526316,0.7474431578057645,0.7300338409475464,0.3599498327759197,0.23861664020089365
2433,2008-08-29,2008,Aug,29,0.7375160051216388,0.7410526315789474,0.7351872200152143,0.7290186125211504,0.42892976588628756,0.18562354592119354
2432,2008-09-01,2008,Sep,01,0.7005548442168159,0.7310315789473685,0.7396669765869327,0.6897631133671741,0.2633779264214047,0.11261494146755788
2431,2008-09-02,2008,Sep,02,0.657618437900128,0.6880000000000001,0.6969825035922577,0.6807106598984771,0.3925585284280936,0.2459101148491451
2430,2008-09-03,2008,Sep,03,0.6749466495945368,0.6707368421052632,0.6790634773053842,0.6783417935702198,0.42265886287625415,0.20552826913844677
2429,2008-09-04,2008,Sep,04,0.6663252240717028,0.6771368421052631,0.6795706195587863,0.6634517766497461,0.36538461538461536,0.15183352413309206
2428,2008-09-05,2008,Sep,05,0.6515578318395219,0.656,0.6591158820049023,0.6447546531302876,0.346571906354515,0.17905018649137708
2427,2008-09-08,2008,Sep,08,0.6422535211267605,0.6581052631578947,0.6571718367001944,0.6392554991539762,0.4076086956521739,0.15763137486613243
2426,2008-09-09,2008,Sep,09,0.6132309005548441,0.6319157894736843,0.6389147155777195,0.6130287648054145,0.3081103678929765,0.18628826766128734
2425,2008-09-10,2008,Sep,10,0.6060606060606059,0.6173473684210526,0.6086552277913955,0.6014382402707275,0.37625418060200666,0.19448650245577753
2424,2008-09-11,2008,Sep,11,0.5965855740503626,0.6016842105263158,0.6018933310793678,0.5901861252115058,0.3775083612040133,0.16782377488090403
2423,2008-09-12,2008,Sep,12,0.5909517712334612,0.5952842105263157,0.5918350097202266,0.5896785109983078,0.43102006688963207,0.13501237121016285
2422,2008-09-15,2008,Sep,15,0.5469056764831411,0.5712842105263158,0.5747612205223565,0.5456852791878172,0.21070234113712372,0.043077661656634285
2421,2008-09-16,2008,Sep,16,0.5275288092189501,0.5337263157894736,0.5374017411884033,0.5189509306260575,0.29055183946488294,0.26356216994719156
2420,2008-09-17,2008,Sep,17,0.5286384976525821,0.5589894736842105,0.5406136421266166,0.566497461928934,0.6969063545150501,0.2637652793677757
2419,2008-09-18,2008,Sep,18,0.5650021340162185,0.5973894736842105,0.565125517707717,0.5694585448392554,0.4489966555183946,0.23662247498061229
2418,2008-09-19,2008,Sep,19,0.5783183952198035,0.6042105263157895,0.5663933733412222,0.6068527918781725,0.6275083612040133,0.2372687322279257
2417,2008-09-22,2008,Sep,22,0.6180110968843362,0.6598736842105263,0.6044290423463782,0.6612521150592217,0.7035953177257525,0.26644263082093134
2416,2008-09-23,2008,Sep,23,0.6271446862996157,0.6512842105263158,0.6601301665117066,0.6362098138747884,0.31688963210702337,0.24232800324975073
2415,2008-09-24,2008,Sep,24,0.6361929150661544,0.6500210526315789,0.6380694784887161,0.6308798646362097,0.40802675585284276,0.21029210827578565
2414,2008-09-25,2008,Sep,25,0.6223644899701237,0.644378947368421,0.6302932972698843,0.6490693739424702,0.5213210702341137,0.2139850068318623
2413,2008-09-26,2008,Sep,26,0.6325224071702944,0.6336842105263157,0.6405206660468261,0.6401015228426395,0.3913043478260869,0.14634956977731822
2412,2008-09-29,2008,Sep,29,0.5594536918480579,0.6277052631578948,0.6364635280196096,0.5592216582064298,0.04765886287625415,0.23047379888474462
2411,2008-09-30,2008,Sep,30,0.5463081519419546,0.5989052631578948,0.5520243428281633,0.5946700507614212,0.6199832775919731,0.2513571402193581
2410,2008-10-01,2008,Oct,01,0.5614169867690993,0.6026105263157895,0.6040064238018765,0.570642978003384,0.3127090301003344,0.21551755973263412
2409,2008-10-02,2008,Oct,02,0.5391378574477166,0.5749894736842105,0.5756909813202603,0.5302876480541455,0.22449832775919729,0.18872558070829792
2408,2008-10-03,2008,Oct,03,0.5198463508322663,0.5365052631578947,0.5281886569182657,0.5276649746192893,0.419314381270903,0.18582665534177775
2407,2008-10-06,2008,Oct,06,0.4802390098164745,0.504421052631579,0.50976248837799,0.47208121827411165,0.1291806020066889,0.19432032202075405
2406,2008-10-07,2008,Oct,07,0.4758002560819462,0.4988631578947368,0.47265658017073786,0.4803722504230118,0.4824414715719063,0.19882565825916762
2405,2008-10-08,2008,Oct,08,0.4600938967136149,0.4787368421052631,0.47291015129743896,0.477834179357022,0.41889632107023406,0.21557295321097528
2404,2008-10-09,2008,Oct,09,0.4549722577891592,0.4742736842105263,0.47020539261262795,0.4634517766497461,0.3490802675585284,0.13925920454965102
2403,2008-10-10,2008,Oct,10,0.39300042680324365,0.4362105263157895,0.4438339954357198,0.3909475465313029,0.0,0.21564681118209683
2402,2008-10-13,2008,Oct,13,0.41348698250106697,0.41827368421052635,0.4142506973205985,0.4194585448392554,0.6237458193979932,0.13711732338712657
2401,2008-10-14,2008,Oct,14,0.4025608194622279,0.43781052631578943,0.42659115882004905,0.39467005076142125,0.2755016722408027,0.13423686251338676
2400,2008-10-15,2008,Oct,15,0.36594110115236866,0.3898105263157895,0.39142929591750486,0.3631133671742808,0.22449832775919729,0.11774807046050445
2399,2008-10-16,2008,Oct,16,0.32735808792146814,0.3486315789473685,0.3508579156453385,0.32521150592216574,0.16889632107023406,0.028416854389009934
2398,2008-10-17,2008,Oct,17,0.3440034144259496,0.3633684210526317,0.35778885977516695,0.35296108291032147,0.6404682274247491,0.22567303076184494
2397,2008-10-20,2008,Oct,20,0.36116090482287655,0.37776842105263153,0.3605781421688784,0.37351945854483926,0.5794314381270903,0.22763026699656558
2396,2008-10-21,2008,Oct,21,0.34835680751173703,0.37507368421052634,0.38213168793846675,0.35397631133671736,0.29933110367892973,0.19542819158757707
2395,2008-10-22,2008,Oct,22,0.3146393512590695,0.3378526315789474,0.3455329219846167,0.3099830795262267,0.12165551839464878,0.21961667712987923
2394,2008-10-23,2008,Oct,23,0.3149807938540332,0.32800000000000007,0.3145972445270898,0.3218274111675127,0.5242474916387959,0.23721333874958453
2393,2008-10-24,2008,Oct,24,0.28937259923175407,0.3248842105263158,0.3325162708139633,0.28908629441624367,0.1881270903010033,0.22052143727611803
2392,2008-10-27,2008,Oct,27,0.27247119078104987,0.29338947368421053,0.28687346800777624,0.2836717428087986,0.3904682274247491,0.19049817201521474
2391,2008-10-28,2008,Oct,28,0.2763124199743917,0.28800000000000003,0.27470205392612634,0.2741962774957699,0.3574414715719063,0.2069131060969755
2390,2008-10-29,2008,Oct,29,0.29142125480153647,0.32311578947368425,0.2949032203533092,0.3180203045685279,0.7926421404682273,0.27083718010266256
